,0,1
0,0.1393006364519744,-0.005181128159165382
1,-0.08216579181612778,-0.0017378374468535185
2,-0.1981054896307665,0.0039620911702513695
3,-0.09517043416920698,-0.0013981013325974345
4,0.1444255340153483,-0.009135960601270199
5,0.21335106581092927,-0.010233174078166485
6,0.0013824784037133426,-0.018503990024328232
7,-0.2388967587951912,0.023947983980178833
8,-0.2083608735018533,-0.0005880064563825727
9,0.10916829819086561,-0.026849810034036636
10,0.3629839532293004,0.008891266770660877
11,0.16153331209320293,0.04358067363500595
12,-0.31574845474425195,0.02574153058230877
13,-0.39815488253730186,0.01334775798022747
14,0.08657826163841233,-0.002567603252828121
15,0.4554750524751852,-0.014539468102157116
16,0.20920378290224437,-0.012301241979002953
17,-0.32038089621841365,-0.0023157568648457527
18,-0.4442332202114762,-0.0036840031389147043
19,0.020132190901515162,-0.019027741625905037
20,0.47323489636586197,0.03207189962267876
21,0.32545121150354367,0.01730414107441902
22,-0.23775142739846797,-0.0015434533124789596
23,-0.5379015280394569,-0.016830505803227425
24,-0.15142077340065221,-0.016209658235311508
25,0.516494369880721,-0.012166840024292469
26,0.5485039190599488,-0.013810770586133003
27,-0.24650888124795972,-0.011840572580695152
28,-0.8560835701677343,-0.010314765386283398
29,-0.2942385838066238,-0.012375662103295326
30,0.8281696512372703,-0.013050676323473454
31,0.8759300667710667,0.0019698000978678465
32,-0.403198195714155,0.012292502447962761
33,-1.2339811424749976,-0.014109516516327858
34,-0.26958901648429445,-0.003164224559441209
35,1.2142295848490854,-0.019630856812000275
36,0.98563572229905,-0.024982133880257607
37,-0.7500684879953495,-0.021158311516046524
38,-1.494101626272058,-0.013590416871011257
39,-0.06656272887625637,-0.007622653152793646
40,1.5787305513958814,-0.0026256472337991
41,0.9890729485327369,-0.0011765849776566029
42,-1.0846996741010972,-0.002389207947999239
43,-1.5881636015937737,-0.005835018120706081
44,0.20750110634740135,-0.005598869640380144
45,1.6633045343451736,-0.002909374190494418
46,0.6820399840409176,-0.021060924977064133
47,-1.190628249807093,-0.002325834473595023
48,-1.2491407244596489,-0.008099601604044437
49,0.38107733237298574,-0.02049734815955162
50,1.2574066556400194,0.021582720801234245
51,0.34472502011602324,-0.007347647100687027
52,-0.8869672885018585,-0.027081888169050217
53,-0.7272586670537181,-0.03183887153863907
54,0.47439005322622585,0.03566877916455269
55,0.864635382443468,0.03565463051199913
56,-0.14663228189181746,0.0024991719983518124
57,-0.901705662712982,-0.032826874405145645
58,-0.18330185158572398,-0.011973327957093716
59,0.8367511825950706,-0.04302632063627243
60,0.512899816653926,-0.01690628193318844
61,-0.6391646015100982,0.060969028621912
62,-0.8391987757270888,0.08185474574565887
63,0.21718106459139486,-0.002152574947103858
64,0.9609398147603788,0.024828623980283737
65,0.28716151538196544,-0.0008847182616591454
66,-0.780520878629428,-0.00506281154230237
67,-0.7218660617684324,-0.006555382162332535
68,0.31181418363716085,0.03637693449854851
69,0.8384708193207495,0.02280881255865097
70,0.1860608975374989,-0.021596789360046387
71,-0.6429960287979173,-0.042172327637672424
72,-0.5531454978009926,0.03157324343919754
73,0.24565327594118586,0.014231303706765175
74,0.653852006149881,-0.01349758543074131
75,0.16435336292467204,-0.030235540121793747
76,-0.4778622630459139,-0.031663089990615845
77,-0.368159162299926,-0.009110669605433941
78,0.23608031040692556,0.005715229082852602
79,0.4182207280651954,-0.011314398609101772
80,-0.07553696620757044,-0.019758088514208794
81,-0.4528162922038936,-0.028829114511609077
82,-0.06106558833054059,0.015153125859797001
83,0.518234121343229,0.004266554955393076
84,0.28414252863273554,0.021618284285068512
85,-0.49075416134845146,0.0267964955419302
86,-0.5135956729975893,0.015132098458707333
87,0.3112099319804607,-0.0014590523205697536
88,0.667307953659852,-0.01244533434510231
89,-0.030599725502907883,-0.013279557228088379
90,-0.6627863821738281,-0.00836239755153656
91,-0.303812251497512,0.02493366412818432
92,0.4268402539221225,-0.010392867028713226
93,0.4610398875890265,0.03309062123298645
94,-0.11365288120915562,-0.007875759154558182
95,-0.3859268510275679,-0.022396031767129898
96,-0.06124488301982453,-0.02608632482588291
97,0.288594284031713,0.05294211208820343
98,0.16182058445715536,0.06080526486039162
99,-0.21221986794415587,-0.018903901800513268
100,-0.26070552487879345,-0.05788826942443848
101,0.0574981779637648,-0.03835586830973625
102,0.31440991908955235,-0.019078034907579422
103,0.12269053604999153,-0.037971366196870804
104,-0.2868917549350236,-0.032254770398139954
105,-0.31440977054539015,0.0722072497010231
106,0.10983337476328248,0.03168206661939621
107,0.4010889479816666,-0.06639232486486435
108,0.14638431125530094,-0.045897699892520905
109,-0.35289599461151344,0.01499507948756218
110,-0.42155811068960536,0.005463964305818081
111,0.07153124344607256,-0.029880300164222717
112,0.4813518859854632,-0.030341066420078278
113,0.25643351582800117,-0.003402601694688201
114,-0.2705359306071313,0.024122213944792747
115,-0.38305400567707665,-0.04144934564828873
116,0.018677892805016187,-0.061886124312877655
117,0.3753378379830543,-0.03497130051255226
118,0.21937595991534864,0.0025168079882860184
119,-0.23159146903441602,-0.0032947505824267864
120,-0.39736523439409543,-0.041480742394924164
121,-0.054111987055723176,-0.0009508049115538597
122,0.34226056086451084,0.03038630075752735
123,0.24285267142100836,0.038640644401311874
124,-0.15905567114210786,0.0215114988386631
125,-0.28243413043681137,-0.04113228619098663
126,-0.02117678523468271,-0.03710758686065674
127,0.1927926153048185,-0.005975428037345409
128,0.08941499965049765,0.0307388287037611
129,-0.08033301248609839,-0.06804458796977997
130,-0.027644636918297025,-0.09574353694915771
131,0.043705930362616614,-0.017988476902246475
132,-0.107264250400273,0.055470071732997894
133,-0.1243350305270689,-0.037733376026153564
134,0.20392163540734498,-0.0011041028192266822
135,0.3368275128003779,0.06517880409955978
136,-0.045178813879640484,-0.00485902838408947
137,-0.43645013408918854,-0.09026318788528442
138,-0.29356987779527915,-0.06354129314422607
139,0.23443975264900804,0.007587556727230549
140,0.47772352957547115,-0.01140626147389412
141,0.10449002782554216,-0.09217756986618042
142,-0.4391492373844716,-0.06936749070882797
143,-0.40704737562994736,0.050305042415857315
144,0.19167287727333882,0.1406094878911972
145,0.5057885570576574,-0.013458049856126308
146,0.11099010770472797,-0.08098294585943222
147,-0.3482641038425509,-0.05165528506040573
148,-0.2536031617962173,-0.004940425511449575
149,0.08410250100243222,0.01182611659169197
150,0.1604940944387085,-0.05608493462204933
151,0.0688333725652612,-0.07597770541906357
152,0.07875290951687972,-0.027577731758356094
153,0.0023122424154563043,-0.05683543533086777
154,-0.2762019546710426,0.040743015706539154
155,-0.2352877850352968,0.05623249337077141
156,0.2738270199741287,-0.0011927675222977996
157,0.5083211892059163,-0.04486880078911781
158,-0.05851334599231985,-0.010244996286928654
159,-0.6871030280482486,0.015873586758971214
160,-0.2902265951131302,-0.02504424750804901
161,0.687446332181901,-0.049656886607408524
162,0.6519257620436211,0.02430739253759384
163,-0.4691245868446796,0.018764734268188477
164,-0.8879910942357616,-0.07619737833738327
165,0.10859316504789944,-0.05536331236362457
166,0.9925098657095189,0.06794669479131699
167,0.33768795956596837,0.0325227826833725
168,-0.9346489646072247,-0.02927234210073948
169,-0.812513598960152,-0.07813521474599838
170,0.6836262906053604,-0.010474070906639099
171,1.2374312422799743,0.08393153548240662
172,-0.1430400739218988,-0.052766744047403336
173,-1.3805373314857918,-0.05356191471219063
174,-0.5727272257826098,-0.03884919360280037
175,1.1079221734432578,-0.048688456416130066
176,1.1787337374414049,0.007887756451964378
177,-0.4098337322166381,0.030244825407862663
178,-1.383467817308726,-0.09093315899372101
179,-0.42792264286911025,-0.028754597529768944
180,1.0663582646782943,0.08159873634576797
181,1.0382638041034185,-0.006210801657289267
182,-0.40166179531270557,-0.05349902808666229
183,-1.2087931926607725,-0.03728724271059036
184,-0.3386743552513409,0.033371053636074066
185,0.9183689494384301,0.1351415514945984
186,0.868762933509839,0.03703586384654045
187,-0.35557430135417756,-0.04992375522851944
188,-1.0552545453619917,-0.03893398120999336
189,-0.32913592992570223,-0.0009331689216196537
190,0.7823418018813403,-0.014927170239388943
191,0.8148467259950736,-0.002860729582607746
192,-0.2102774556685058,-0.016474781557917595
193,-0.9362401361560329,0.009173637256026268
194,-0.4476022835834203,-0.0066451127640903
195,0.603198365557115,-0.024562550708651543
196,0.8556288135058463,-0.041212134063243866
197,-0.025459252316964588,-0.03338444605469704
198,-0.8943181605231975,0.01835484243929386
199,-0.554359921808267,0.07079016417264938
200,0.557911584880946,0.013546405360102654
201,0.9169962374584189,-0.011440758593380451
202,-0.010204299497325197,-0.039364032447338104
203,-0.9560452947134331,-0.0012771685142070055
204,-0.5520493481620956,-0.02121635526418686
205,0.6392683880401111,-0.007734670769423246
206,0.8893718734392728,0.06418072432279587
207,-0.14276336282675073,-0.002666054992005229
208,-0.9367436338050664,0.005991010461002588
209,-0.33362454283036236,-0.007327200844883919
210,0.6880656437256973,-0.003333705011755228
211,0.6023275742991498,0.01755133643746376
212,-0.33056022228878856,0.00027693453012034297
213,-0.6003011947126847,-0.03754374012351036
214,0.07777427815576371,-0.008372378535568714
215,0.5165268240124337,-0.0030601525213569403
216,0.11856489922515574,0.0395185686647892
217,-0.3771666486443972,-0.021469460800290108
218,-0.23008685444435897,-0.04142192378640175
219,0.25509549520359925,-0.032227832823991776
220,0.3159956332954155,-0.017767831683158875
221,-0.09344240797673173,-0.0004889733390882611
222,-0.33258959950814243,-0.02588806301355362
223,-0.0860519361249044,0.03597837686538696
224,0.23255419683226705,0.05796818807721138
225,0.15694515791594743,-0.002208777703344822
226,-0.09584714648355382,-0.0041870176792144775
227,-0.1146367814948403,0.034784555435180664
228,0.029186418127094233,0.024285685271024704
229,0.08805219961669626,0.002350816037505865
230,0.018598665490504252,-0.03191852197051048
231,-0.1022509115906496,-0.00781209534034133
232,-0.12406170805064645,0.028463101014494896
233,0.06827127109820391,0.038172610104084015
234,0.2708743323913957,-0.029915960505604744
235,0.10005547326773004,-0.015981746837496758
