,imf0,imf1,imf2,imf3,imf4
73,6.221960713280193,-0.1882668417174907,-1.6337451595751258,0.8190796196452146,-0.9650582929685427
74,6.318209248341049,-0.2196383973720914,-0.5692737807489763,0.8134486610736037,0.3408541787011131
75,6.398999193200481,-0.2668079665074856,0.5898191279440229,0.3690788600590197,1.173313816161606
76,6.472688273282464,-0.3219556472021296,1.5500028585941412,-0.23181632615017655,0.41579236504392153
77,6.532549161264911,-0.3893094152135659,2.067482060512548,-0.6583929206248349,-0.8972840384272087
78,6.597583902869902,-0.43625374226809965,2.0636865776736544,-0.6539780237135533,-0.932745649296958
79,6.688680046703324,-0.4308458925673873,1.5894184307148473,-0.24665770022665406,0.31225988297457147
80,6.785323124285549,-0.40084116640216755,0.734364505565582,0.20410597483580212,0.9862589354881911
81,6.887215783222911,-0.35420126562169546,-0.3001035508575533,0.391986781559412,0.2432149645960229
82,6.992357946728063,-0.3003584407880738,-1.2693088253182487,0.2512999728058605,-0.7266354871633772
83,7.109772100891093,-0.23623399312919988,-1.9306932918568847,-0.020767664317241263,-0.579522178072226
84,7.229038605226272,-0.18312631841181248,-2.145360350083972,-0.1939597328770926,0.2782222244612155
85,7.355720715993669,-0.1428079057420489,-1.8604532768904518,-0.1328239413995591,0.6054024662031946
86,7.473735309316943,-0.1402306249403301,-1.1681977095190847,0.0559364037601622,0.07999652369134501
87,7.583222087106914,-0.1731115849824108,-0.22197228088550913,0.19397101450247847,-0.3803464994084002
88,7.6974870351018705,-0.21501812853432847,0.7951985983331457,0.17559320493770036,-0.1710855029296412
89,7.820192548320601,-0.24934981255657554,1.6653934806457864,-0.003073031613773313,0.15485533125384418
90,7.950980940716478,-0.26639262594134544,2.185351048943452,-0.23191254929048724,0.04221832177949078
91,8.088600200452891,-0.25974502103223357,2.220058122996898,-0.3468258427605578,-0.13389202574170408
92,8.243224481130634,-0.21349546261613286,1.7518105407902864,-0.22995688498561964,0.09574702344605406
93,8.401391906721408,-0.14728591855974058,0.8368160717231837,0.03416892748659967,0.24757403114424548
94,8.544188902213051,-0.08837770681414181,-0.3616813802058881,0.26003064509901924,-0.14422425667307298
95,8.690040726486922,-0.013080647705439655,-1.5318091788188066,0.3687712512483259,-0.40657902262275253
96,8.858648094433942,0.1017557288270316,-2.353794293438766,0.3284852207684021,0.057827880131745064
97,9.0258833588202,0.21783248549351164,-2.6553912683485152,0.07178511136678355,0.49963321809512223
98,9.19011080164323,0.32291203164296295,-2.3489567713812427,-0.29577547531820936,0.14366496432293935
99,9.364554924650873,0.4250237532595968,-1.4616726198738867,-0.5334916282053763,-0.49160442700157403
100,9.548254229244343,0.5130725945755925,-0.18653039089699314,-0.47765518164947984,-0.4133379314042685
101,9.741067296054679,0.5739101178146921,1.1755927713774728,-0.13659114208777737,0.3150713968289245
102,9.928836419953942,0.5780137176837894,2.2713492899915124,0.28524713193169476,0.5837661213756328
103,10.116492124878983,0.5247676423527569,2.8358933267874007,0.5683264851896054,-0.011628150239652241
104,10.310328676758672,0.41986811225339166,2.7297694892427553,0.5581650410931294,-0.5972275816658245
105,10.48589737602079,0.23725414707173112,1.931648854738627,0.204296100223758,-0.34524620664144307
106,10.655369899122613,0.006104780047591507,0.6520318164519777,-0.2645523136052243,0.4772010879582477
107,10.824732258254604,-0.24256549587424095,-0.7783647649783288,-0.5489858648204471,0.6924853165614058
108,11.002805876798305,-0.4724620373051279,-1.990957308999702,-0.4728054524354252,-0.1172072648557497
109,11.18994680393813,-0.6598853014361714,-2.6909712747337857,-0.11240895586749285,-0.8761021735791792
110,11.395542500278053,-0.7771258000719763,-2.7103439517149095,0.28438077117030913,-0.42286976582799246
111,11.607318523709191,-0.8319853192287759,-2.0899116367867534,0.41930243842376935,0.6702425623061247
112,11.819407165448528,-0.8308019680581408,-1.016333592424564,0.20788995817855532,0.8615409192333171
113,12.035485699466108,-0.7716054742569968,0.24056467162229087,-0.15496368676986877,-0.1678755645578678
114,12.250978403338507,-0.6653408547096221,1.3720373764282745,-0.37750065243616293,-1.0169639559533845
115,12.477562775253261,-0.5069844176250924,2.13613273884332,-0.25897124104833674,-0.43703583669809737
116,12.708287353238399,-0.3193492637179744,2.359142108073406,0.09413390331835632,0.7728392339312921
117,12.935060337552054,-0.12989026814809118,1.9988149369587749,0.37934504064685004,0.8917339276275186
118,13.150549898029931,0.038824173944148624,1.1642431074121615,0.35347786718861324,-0.24301797042905884
119,13.376122364510556,0.20400733148093272,0.12084551465783293,0.060676849501107626,-0.9748316479488707
120,13.612262030493783,0.3568999370234472,-0.8640731272263225,-0.2990774209291404,-0.34516820459532294
121,13.851349072884505,0.47629622744619043,-1.5769820252160054,-0.4936411494138745,0.6682766058757834
122,14.090580132392594,0.5486282301635598,-1.8807607484999305,-0.3783629509009711,0.6982700231109945
123,14.329235813565768,0.566768536774892,-1.7413017597368814,-8.137368395957685e-05,-0.1740601250595846
124,14.56257417206481,0.5237136583931409,-1.2337177510644126,0.41061094638150814,-0.7202806976478917
125,14.787256384541063,0.420683003937546,-0.5051460215790856,0.5913677436244812,-0.2792652107384831
126,15.00257758042122,0.2701124216227658,0.27162731993109435,0.42270147499248634,0.48355380837916057
127,15.218410889683586,0.10304251342976091,0.9478814927606958,0.014551252094710901,0.5843035524423487
128,15.433272543523014,-0.06214860547780933,1.3921202831714965,-0.40431996978871354,-0.07258301136025244
129,15.6450429109015,-0.2089059914760539,1.52806385874522,-0.5993722085601434,-0.6142928260117819
130,15.85960204307649,-0.31327271033790355,1.3581142143293774,-0.44698692503383397,-0.3361681741271123
131,16.075109009399647,-0.3660161763919358,0.9311348408792938,-0.039516330315516546,0.36229628008874776
132,16.289877269742608,-0.3644479032575933,0.33851586021180635,0.38091936741153326,0.5612210216787383
133,16.498279803754233,-0.31678239755214277,-0.30911609123388123,0.5630148478814158,0.01994466868680786
134,16.689476348482263,-0.24003107863097367,-0.8968888408881545,0.4047378567208603,-0.5271068858960762
135,16.875820723246328,-0.12285598155258458,-1.2822550579601926,0.05780124460783783,-0.31080576314161157
136,17.061129834122376,0.0324879970682188,-1.377502108453148,-0.25299307392534265,0.329120830968628
137,17.236266550906453,0.20335277078490963,-1.1785367747550022,-0.3860920817264009,0.45889544862268894
138,17.404723385386216,0.38073584030251717,-0.724051193863237,-0.29863782605222905,-0.04025914258310961
139,17.562124260385758,0.5465706843750349,-0.11335066369428293,-0.07605275374960882,-0.4226084164762313
140,17.71512936126141,0.6974638404680503,0.539788325449732,0.16518686929087956,-0.1646317112279281
141,17.86788683632563,0.8275401857110956,1.1065358751256673,0.31398786635228737,0.29432732449739285
142,18.02196634783175,0.9266826153152142,1.4630992392545386,0.30400762201605636,0.26968727224428846
143,18.175650481220515,0.9802844668102941,1.5161346609728004,0.1380295760636854,-0.15146055433985148
144,18.32672221502955,0.9744924571489174,1.2317548302339363,-0.10596597356534426,-0.3033979295290501
145,18.472440058513623,0.8986269136217718,0.6506737283800258,-0.3053222617062345,0.020458379830191012
146,18.611970405344895,0.7504276105203453,-0.10957074832661261,-0.34485426446707423,0.2984288622600638
147,18.750262923341378,0.5408194843957673,-0.8733011528189605,-0.17919611413855133,0.11476537892508767
148,18.880499522628405,0.2722127461020835,-1.4709415809626987,0.10100883308834749,-0.24677082597792271
149,19.008177931913107,-0.03159748539257884,-1.7425552141567628,0.3564226885454351,-0.1993968599473504
150,19.140592470670306,-0.3409826039764897,-1.5967935672262714,0.44555054397144367,0.18305760921082592
151,19.26927967691112,-0.6447286615509267,-1.0645926964942647,0.2732071103456366,0.24843803112417337
152,19.40285096187032,-0.9104473045861434,-0.24713999521540847,-0.07684386140167158,-0.09559495977973274
153,19.546423210000896,-1.1130782183267236,0.6718308583630773,-0.4155136512986375,-0.2907356051797181
154,19.692871757424733,-1.2489316296146575,1.4520494956055807,-0.568243888665696,-0.04612582399987415
155,19.840188661596862,-1.313340131323746,1.8853867474822734,-0.43193353923514355,0.26402011664063985
156,19.983607055152525,-1.3082245614174906,1.8442195879498147,-0.04825880591644159,0.17142126022504264
157,20.126331530173015,-1.227724154168936,1.3345412071096134,0.4176344707468269,-0.15752210805787745
158,20.28002248106268,-1.0599141007290034,0.49274288034149166,0.7324807499053791,-0.21907991209716998
159,20.44145636990946,-0.8188797234244293,-0.48726550781263356,0.6635152078213216,0.007596290183920711
160,20.605890988362244,-0.5279330194952382,-1.381223408151659,0.16278934868248787,0.14649726765998644
161,20.767828584700254,-0.21380813697847906,-1.978401020901275,-0.5390735370082375,0.058044503911679146
162,20.938278192246447,0.11615687725973617,-2.107924529809636,-1.0042288972617615,-0.020629999396374946
163,21.11451826892296,0.436283251322041,-1.7301353445286072,-0.9102587223070022,-0.030092991603167023
164,21.29576725462301,0.722381532572008,-0.9287151272769211,-0.2489677933484633,-0.07843562930465528
165,21.485423618465614,0.9564000186782845,0.11121937721804519,0.6347066609064272,-0.1051107798344425
166,21.675432841401758,1.108531790040726,1.1239213507375374,1.1944421163307766,0.01959178245032888
167,21.860637937652218,1.1586256102207886,1.8533702070910116,1.047297680528288,0.20904892943900039
168,22.038866522701454,1.0998960380570177,2.121656196567604,0.23815468921554753,0.1626416053291905
169,22.206614108250253,0.9359002471352463,1.8697897253921023,-0.7620955565374588,-0.15780972174068275
170,22.37742937157826,0.7013943405475757,1.1935500909350127,-1.3063139886695232,-0.29916343132090667
171,22.55198857973843,0.42052203371834807,0.266439206143963,-1.0408212142973816,-0.01824904093541805
172,22.7262189392768,0.11293347844015489,-0.6968614086669954,-0.12727440075458823,0.313130899425588
173,22.89729307508993,-0.19854240502516385,-1.4779550817420062,0.8717580465278049,0.2173136163624211
174,23.06817594788412,-0.48359442101736866,-1.8967903087458953,1.347557011536488,-0.1906941896382547
175,23.239232622443307,-0.7171676187218032,-1.8647076932085784,1.00304172140181,-0.34873557422231627
176,23.41451761244341,-0.8753450459574899,-1.3973183506158615,0.04207681005987774,-0.019573120299793016
177,23.58656178758343,-0.95524342376771,-0.6286717214444706,-0.9724926329744198,0.33244807647530056
178,23.759173079315282,-0.9469400170671703,0.25827896705877396,-1.4121605832152904,0.23441996794594766
179,23.935337597203734,-0.8491033838867474,1.058329834161898,-0.9904542040787486,-0.18284413265551736
180,24.11100822750387,-0.6777462638099987,1.58061431830118,0.038346654905097005,-0.37448145092118484
181,24.283324386139572,-0.45423496324168183,1.7065099108926722,1.0471037592000816,-0.06880148206887758
182,24.447661522695668,-0.20534549404740207,1.4157260534703415,1.4193080957928288,0.3531319532336222
183,24.605999877393447,0.04952912113435888,0.8008896496849989,0.9396339709462751,0.3367995891033874
184,24.752063570490765,0.28285730794938074,0.021430540445312816,-0.1007385510812523,-0.1409268396514469
185,24.891107498929514,0.48563574558207456,-0.7094951785268089,-1.0491133842859113,-0.43742540409839686
186,25.033855955427793,0.6588449374396372,-1.1939222848800701,-1.3146014493981202,-0.12372625120022333
187,25.175613227105504,0.7848442960279235,-1.336200866435211,-0.7771875288691097,0.3451472820853903
188,25.30711575042609,0.842844208369586,-1.1442065912736417,0.1834428129672979,0.3131088271444321
189,25.429365572674026,0.8314243537064557,-0.6914728122604215,0.981984003269881,-0.11951501094409955
190,25.54634639256426,0.7598477395393861,-0.10265756134956448,1.1734393369663159,-0.3288565536093977
191,25.65745078809963,0.6367902002102175,0.4675917765122132,0.6845094392915605,-0.08557745202933945
192,25.763238222598176,0.4760991560818343,0.8820524666459478,-0.15971056289512456,0.22512574412813313
193,25.864463510330513,0.2947353814091717,1.053382361892153,-0.8497829827948609,0.20883706036377128
194,25.965640502378687,0.11462437480775942,0.9650188864331063,-0.9975302584642829,-0.047164188626908965
195,26.06158442818934,-0.05557723541508973,0.6507804499777875,-0.5742536045350998,-0.21302471647129517
196,26.155121348908153,-0.1994195540435455,0.20831766496860132,0.13500794850424214,-0.10672803581788823
197,26.248138004307908,-0.3048422500952256,-0.24197040332559017,0.7071566029085327,0.11140912539660501
198,26.337537607901975,-0.37064444036608846,-0.596182709794889,0.8248467234431482,0.16969892802053502
199,26.421602581964926,-0.39812702861901983,-0.781131606497872,0.4630458413847219,0.02848131612141443
200,26.497739775049723,-0.39242076182415686,-0.7700512590328696,-0.12258251177871105,-0.12369535045894688
201,26.566940539842197,-0.3561113432969472,-0.5780930050538614,-0.5640045273230286,-0.11131679994992766
202,26.629539965023014,-0.29398520945785894,-0.26137319892256117,-0.6176187250438008,0.032307231631296264
203,26.68677553449225,-0.21140471471151848,0.09950630299120686,-0.29809760769674076,0.1334743911131608
204,26.734941727514894,-0.12053638076656836,0.4126942558600383,0.1507016355078942,0.07388683704959675
205,26.776367695741396,-0.02581920894792875,0.6136991942920106,0.45007099763943637,-0.060577645888982866
206,26.810511064087272,0.06595531903289276,0.667010916247703,0.4472487719945374,-0.11512361287770043
207,26.841727907429483,0.15459221012559346,0.5803038784169412,0.19956557563760355,-0.026588852002040572
208,26.870285332549393,0.23473741750954308,0.3840437005228523,-0.10891848784752586,0.08979765245690528
209,26.893568738249066,0.29703737143799674,0.12218833076526238,-0.29932701836089154,0.08650284422274385
210,26.905731615976062,0.3299655889619737,-0.1550559260185779,-0.29677686646680557,-0.024394076520004776
211,26.909495622498866,0.33626603999417676,-0.38177797677940656,-0.129950518470589,-0.07362239962276057
212,26.908981745950705,0.32335332359484087,-0.5029199369480334,0.08947825574530803,-0.006167789504611091
213,26.900926056413184,0.2908547598602292,-0.5017227248371658,0.22374798029364112,0.04272252710144591
214,26.88600386491934,0.24465465365282948,-0.38454738531308097,0.21379153271786608,0.017083116357267964
215,26.868082869007388,0.19513171624422973,-0.17946137055227318,0.0998297916040316,-0.0033207056366489737
216,26.843626496416316,0.14273609414377392,0.05479065697703362,-0.0411694829768152,0.0002840080364217611
217,26.81136306603005,0.08974152748333115,0.2584622457639542,-0.13187025963068974,-0.010038263571763862
218,26.76706974815615,0.03498062278956855,0.3812700850997199,-0.1402211239377231,-0.027290403404597003
219,26.70987673308264,-0.017639795383516926,0.4047851640089239,-0.07333176387947433,0.01607420695843418
220,26.639902423570245,-0.061813363959093356,0.34202096863598025,0.03237197189697424,0.08889810490402485
221,26.5572088425248,-0.0909730656694271,0.2278301095549503,0.12829021040024252,0.057874199129047954
222,26.460937334893824,-0.10001965067094339,0.10457991628714211,0.1726816950244845,-0.08051312016539412
223,26.349968736243767,-0.08466204132779509,0.010157552118627622,0.14877882314250845,-0.12174005554950647
224,26.227947062592836,-0.0357332984766964,-0.025912510882125386,0.07714158172057257,0.053242834431453084
225,26.099234687479466,0.05364944991119416,0.0008888664900908206,-0.010728454927980465,0.20646178535386006
226,25.960189907997155,0.17584788982557573,0.05649134781585811,-0.10052949197829299,0.046607970778006595
227,25.809917605142008,0.32288399367239645,0.09912667811802153,-0.16233111723228819,-0.22864460907740392
228,25.651398617723498,0.48894399222446533,0.09900289679934483,-0.15047317511284294,-0.16470333296247058
229,25.485641215728307,0.6631175130303789,0.04122191538482197,-0.04664657141259859,0.19907982890739379
230,25.315139726650862,0.83390334453472,-0.0632268409782131,0.11761948126316761,0.31187590081284117
231,25.145711204022366,0.9912649595297625,-0.17896831969020718,0.2607004864448116,-0.06062987633135987
232,24.97532545918519,1.1126388108800822,-0.27510297184249544,0.268150284514247,-0.4208313472672559
233,24.798099825685714,1.1706485313757276,-0.3264349399300258,0.08692090210088307,-0.1887777198337728
234,24.614950252448295,1.1500078131755096,-0.30302150573726416,-0.19363566392584491,0.39842111491573023
235,24.420504968522593,1.035138787212346,-0.19598376435653933,-0.39764570499813706,0.47781709617289825
236,24.225137522225303,0.8383188398640466,0.006171312685987604,-0.3408393391553862,-0.1401985520423548
237,24.033018083280133,0.5709637476944409,0.2730010694161536,-0.01617930439064852,-0.6336772410559732
238,23.845676973993662,0.2447623905120808,0.5344897337799103,0.37324010931777923,-0.26584485648266326
239,23.65602097594704,-0.13548552531612465,0.6919857976953423,0.533368543746855,0.5092359588627222
240,23.456922233988024,-0.5585481100551245,0.667189098498135,0.3130255499653616,0.6193879690335768
241,23.25465918824801,-0.9885429661802345,0.45328834926764616,-0.14495223260572354,-0.11123394424247655
242,23.05907932357757,-1.3810756532005888,0.10290790185725741,-0.5164792022113011,-0.709374416779189
243,22.871415733626147,-1.7045119933663206,-0.30755132131100066,-0.5490584187463466,-0.37827853932101624
244,22.689070726817015,-1.9372344620883333,-0.6891720470243704,-0.2259323471305709,0.4506951928847422
245,22.511977199551243,-2.060950007121611,-0.9498079868790499,0.23694136756403555,0.6864411782996575
246,22.332229960685225,-2.0731610283632844,-1.027554993627453,0.5229203866338512,-0.005762908513181881
247,22.15170249148093,-1.9642839228003557,-0.8779803498434413,0.4602927243470967,-0.6910319483452754
248,21.981284634684002,-1.7202263483230649,-0.4931047908391728,0.12222161785592223,-0.4266375567851985
249,21.823929362230768,-1.3479114914914898,0.056572829976359866,-0.27518116543683635,0.3977166124886982
250,21.674521209230004,-0.8771321935840035,0.6301558448877626,-0.51648361193911,0.623463249729488
251,21.522900553050356,-0.35289922363680654,1.0603349812247553,-0.4910109244466952,-0.03251405775031752
252,21.36304320456076,0.18211712008303524,1.2192537402017882,-0.21434090906400166,-0.597079691652357
253,21.193338261842246,0.6936924759398746,1.0609531733273627,0.19142108693583312,-0.26555135025281473
254,21.026162949604814,1.1687659345148016,0.6453448539237885,0.5560229424219354,0.46070967303791566
255,20.86276280017947,1.5822905895627506,0.07859367346972833,0.6719253243089223,0.4742352874036798
256,20.698113524798018,1.9032647655750672,-0.5095923105853905,0.41544155816761685,-0.2546329583341966
257,20.53309580238384,2.1125403644001715,-0.9769238940458629,-0.1250348443021834,-0.5951661783477893
258,20.36289994501063,2.191095539019281,-1.2165006961771283,-0.6768511538375015,-0.012259043180432756
259,20.189694372853737,2.137112691884836,-1.1631987051383883,-0.8956735689502024,0.6208296166133741
260,20.015931223144797,1.9579453148817558,-0.8200810429079541,-0.5897068282011679,0.31875317200152226
261,19.845517567514154,1.6691973480429696,-0.261873038663627,0.12514243603692754,-0.4996933598644555
262,19.67369328040716,1.2806410337846423,0.36588449562026504,0.8370059633823045,-0.6112796492420443
263,19.493952652855217,0.8054114482165399,0.8961740220445157,1.0895264230351427,0.20389797268767906
264,19.3041801062834,0.2690079612546466,1.1967687471439525,0.6892180037069354,0.7825423407123421
265,19.10008257116193,-0.29826256987955985,1.1977968310472065,-0.1571720415127911,0.23882593075785216
266,18.89040663932973,-0.8444246388134442,0.9293641258375505,-0.9228536457337788,-0.6591502277996282
267,18.6869042756147,-1.3144698650045352,0.4882944036922773,-1.1124863872931086,-0.6055140832393024
268,18.488726979329957,-1.6770948402350205,-0.02131686271480174,-0.6169485844534704,0.29837927849878176
269,18.28836741378611,-1.9194380211637303,-0.5041615407077973,0.23347910111928852,0.7348084842342437
270,18.08670073122223,-2.027322927628516,-0.865496700066432,0.9166996918879702,0.1259906549140518
271,17.88444124811877,-1.996191214014848,-1.0401389207977536,1.0268267349334903,-0.6191649535698681
272,17.67360695267238,-1.8411005515334178,-1.013702236048985,0.5041200405573188,-0.470497936062158
273,17.45562515714195,-1.5719809109564682,-0.7920117750541581,-0.30069373299146457,0.33855369668681934
274,17.23311369328667,-1.2021122375185522,-0.4094751229588887,-0.8685445605085529,0.666947142135896
275,17.012472385198794,-0.7457218463834792,0.07528560081497132,-0.8462098847573138,0.06922730515236192
276,16.79965627612454,-0.22453764412277186,0.5757803277134471,-0.27919819146647445,-0.6220848076991913
277,16.593112370242984,0.3229915377715444,0.9779016281301801,0.4172020450410647,-0.4775884423488043
278,16.38639932107693,0.8482062180474376,1.1707145041925906,0.7576741182786927,0.29416840354342055
279,16.17596924549153,1.3072977134892494,1.0909899303212085,0.5364701444433823,0.671877962922925
280,15.960586548557401,1.6659093991227494,0.7457170828182411,-0.04192236666982404,0.17406471349097005
281,15.750667798477993,1.911665241943359,0.22355746303446614,-0.518114639798945,-0.5307794778402074
282,15.540494939208672,2.01958639849946,-0.3687442365946751,-0.5671236185509427,-0.569709105057092
283,15.32559808846083,1.9753180714671463,-0.9033442734380497,-0.1894547304208509,0.11105984515210685
284,15.106164300774935,1.7823674479101874,-1.250048396425196,0.31883218176382017,0.6896010501720624
285,14.879472691167276,1.4534408842987296,-1.3168779620822098,0.5759163932504198,0.4163473653507349
286,14.647810474021963,1.019944901936267,-1.0617073532606456,0.40359541563915097,-0.4105053558371637
287,14.426724229479591,0.538481006312618,-0.49913280355444334,-0.04252021477805514,-0.7309380025055655
288,14.232861799733849,0.06531002166534207,0.2631241909098495,-0.4371747053251822,-0.11714442559161214
289,14.047415092412566,-0.3954095030171913,0.98765699389905,-0.5805498645141364,0.5841383470090926
290,13.85950402026268,-0.8352962810908484,1.4430333321097613,-0.4192919008004511,0.5045077304305046
